Start of simulation. Time: Tuesday, June 28, 2016 10:32:29 AM
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   156, Errors this iteration:     2, Total Bits Simulated:       446, Bit Error Rate:  0.35, Percent errors found:  31.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   157, Errors this iteration:     1, Total Bits Simulated:       448, Bit Error Rate:  0.35, Percent errors found:  31.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   158, Errors this iteration:     1, Total Bits Simulated:       450, Bit Error Rate:  0.35, Percent errors found:  31.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   159, Errors this iteration:     1, Total Bits Simulated:       452, Bit Error Rate:  0.35, Percent errors found:  31.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   160, Errors this iteration:     1, Total Bits Simulated:       464, Bit Error Rate:  0.34, Percent errors found:  32.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   162, Errors this iteration:     2, Total Bits Simulated:       472, Bit Error Rate:  0.34, Percent errors found:  32.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   164, Errors this iteration:     2, Total Bits Simulated:       474, Bit Error Rate:  0.35, Percent errors found:  32.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   165, Errors this iteration:     1, Total Bits Simulated:       480, Bit Error Rate:  0.34, Percent errors found:  33.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   166, Errors this iteration:     1, Total Bits Simulated:       492, Bit Error Rate:  0.34, Percent errors found:  33.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   167, Errors this iteration:     1, Total Bits Simulated:       496, Bit Error Rate:  0.34, Percent errors found:  33.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   168, Errors this iteration:     1, Total Bits Simulated:       498, Bit Error Rate:  0.34, Percent errors found:  33.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   169, Errors this iteration:     1, Total Bits Simulated:       500, Bit Error Rate:  0.34, Percent errors found:  33.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   170, Errors this iteration:     1, Total Bits Simulated:       502, Bit Error Rate:  0.34, Percent errors found:  34.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   172, Errors this iteration:     2, Total Bits Simulated:       504, Bit Error Rate:  0.34, Percent errors found:  34.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   173, Errors this iteration:     1, Total Bits Simulated:       506, Bit Error Rate:  0.34, Percent errors found:  34.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   174, Errors this iteration:     1, Total Bits Simulated:       508, Bit Error Rate:  0.34, Percent errors found:  34.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   176, Errors this iteration:     2, Total Bits Simulated:       512, Bit Error Rate:  0.34, Percent errors found:  35.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   177, Errors this iteration:     1, Total Bits Simulated:       518, Bit Error Rate:  0.34, Percent errors found:  35.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   178, Errors this iteration:     1, Total Bits Simulated:       520, Bit Error Rate:  0.34, Percent errors found:  35.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   179, Errors this iteration:     1, Total Bits Simulated:       522, Bit Error Rate:  0.34, Percent errors found:  35.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   180, Errors this iteration:     1, Total Bits Simulated:       526, Bit Error Rate:  0.34, Percent errors found:  36.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   181, Errors this iteration:     1, Total Bits Simulated:       528, Bit Error Rate:  0.34, Percent errors found:  36.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   183, Errors this iteration:     2, Total Bits Simulated:       530, Bit Error Rate:  0.35, Percent errors found:  36.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   184, Errors this iteration:     1, Total Bits Simulated:       532, Bit Error Rate:  0.35, Percent errors found:  36.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   186, Errors this iteration:     2, Total Bits Simulated:       534, Bit Error Rate:  0.35, Percent errors found:  37.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   188, Errors this iteration:     2, Total Bits Simulated:       542, Bit Error Rate:  0.35, Percent errors found:  37.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   189, Errors this iteration:     1, Total Bits Simulated:       548, Bit Error Rate:  0.34, Percent errors found:  37.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   191, Errors this iteration:     2, Total Bits Simulated:       550, Bit Error Rate:  0.35, Percent errors found:  38.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   192, Errors this iteration:     1, Total Bits Simulated:       554, Bit Error Rate:  0.35, Percent errors found:  38.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   193, Errors this iteration:     1, Total Bits Simulated:       556, Bit Error Rate:  0.35, Percent errors found:  38.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   194, Errors this iteration:     1, Total Bits Simulated:       558, Bit Error Rate:  0.35, Percent errors found:  38.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   195, Errors this iteration:     1, Total Bits Simulated:       566, Bit Error Rate:  0.34, Percent errors found:  39.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   196, Errors this iteration:     1, Total Bits Simulated:       574, Bit Error Rate:  0.34, Percent errors found:  39.20
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   197, Errors this iteration:     1, Total Bits Simulated:       580, Bit Error Rate:  0.34, Percent errors found:  39.40
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   198, Errors this iteration:     1, Total Bits Simulated:       588, Bit Error Rate:  0.34, Percent errors found:  39.60
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   199, Errors this iteration:     1, Total Bits Simulated:       590, Bit Error Rate:  0.34, Percent errors found:  39.80
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   200, Errors this iteration:     1, Total Bits Simulated:       592, Bit Error Rate:  0.34, Percent errors found:  40.00
Tuesday, June 28, 2016 10:32:31 AM Total Errors:   201, Errors this iteration:     1, Total Bits Simulated:       602, Bit Error Rate:  0.33, Percent errors found:  40.20
