Start of simulation. Time: Wednesday, June 22, 2016 8:18:48 PM
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 125, Errors this iteration: 1, Total Bits Simulated: 360, Bit Error Rate: 0.347222222222222, Percent errors found: 25
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 126, Errors this iteration: 1, Total Bits Simulated: 362, Bit Error Rate: 0.348066298342541, Percent errors found: 25.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 127, Errors this iteration: 1, Total Bits Simulated: 364, Bit Error Rate: 0.348901098901099, Percent errors found: 25.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 129, Errors this iteration: 2, Total Bits Simulated: 366, Bit Error Rate: 0.352459016393443, Percent errors found: 25.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 130, Errors this iteration: 1, Total Bits Simulated: 370, Bit Error Rate: 0.351351351351351, Percent errors found: 26
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 131, Errors this iteration: 1, Total Bits Simulated: 372, Bit Error Rate: 0.352150537634409, Percent errors found: 26.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 133, Errors this iteration: 2, Total Bits Simulated: 376, Bit Error Rate: 0.353723404255319, Percent errors found: 26.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 134, Errors this iteration: 1, Total Bits Simulated: 378, Bit Error Rate: 0.354497354497354, Percent errors found: 26.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 136, Errors this iteration: 2, Total Bits Simulated: 380, Bit Error Rate: 0.357894736842105, Percent errors found: 27.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 138, Errors this iteration: 2, Total Bits Simulated: 386, Bit Error Rate: 0.357512953367876, Percent errors found: 27.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 139, Errors this iteration: 1, Total Bits Simulated: 392, Bit Error Rate: 0.354591836734694, Percent errors found: 27.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 141, Errors this iteration: 2, Total Bits Simulated: 396, Bit Error Rate: 0.356060606060606, Percent errors found: 28.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 142, Errors this iteration: 1, Total Bits Simulated: 400, Bit Error Rate: 0.355, Percent errors found: 28.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 143, Errors this iteration: 1, Total Bits Simulated: 408, Bit Error Rate: 0.350490196078431, Percent errors found: 28.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 144, Errors this iteration: 1, Total Bits Simulated: 418, Bit Error Rate: 0.344497607655502, Percent errors found: 28.8
